@params:A1 Pan < Env|A1 Pan < Key|A1 Pan < LFO|A2 Pan < Env|A2 Pan < Key|A2 Pan < LFO|AEG1 < Vel|AEG1 A < Vel|AEG1 Attack|AEG1 Decay|AEG1 Exp|AEG1 Free|AEG1 Legato|AEG1 Loop|AEG1 Rel|AEG1 S Time|AEG1 Sustain|AEG2 < Vel|AEG2 A < Vel|AEG2 Attack|AEG2 Decay|AEG2 Exp|AEG2 Free|AEG2 Legato|AEG2 Loop|AEG2 Rel|AEG2 S Time|AEG2 Sustain|AMP1 < Key|AMP1 < LFO|AMP1 Level|AMP1 On/Off|AMP1 Pan|AMP2 < Key|AMP2 < LFO|AMP2 Level|AMP2 On/Off|AMP2 Pan|Detune|F1 Drive|F1 Freq|F1 Freq < Env|F1 Freq < Key|F1 Freq < LFO|F1 On/Off|F1 Res < Env|F1 Res < LFO|F1 Reso < Key|F1 Resonance|F1 To F2|F1 Type|F2 Drive|F2 Freq|F2 Freq < Env|F2 Freq < Key|F2 Freq < LFO|F2 On/Off|F2 Res < Env|F2 Res < LFO|F2 Reso < Key|F2 Resonance|F2 Slave|F2 Type|FEG1 < Vel|FEG1 A < Vel|FEG1 Attack|FEG1 Decay|FEG1 Exp|FEG1 Free|FEG1 Legato|FEG1 Loop|FEG1 Rel|FEG1 S Time|FEG1 Sustain|FEG2 < Vel|FEG2 A < Vel|FEG2 Attack|FEG2 Decay|FEG2 Exp|FEG2 Free|FEG2 Legato|FEG2 Loop|FEG2 Rel|FEG2 S Time|FEG2 Sustain|Glide Legato|Glide Mode|Glide On/Off|Glide Time|Key Error|Key Priority|Key Stretch|LFO1 Delay|LFO1 Fade In|LFO1 On/Off|LFO1 PW|LFO1 Phase|LFO1 Retrig|LFO1 Shape|LFO1 SncRate|LFO1 Speed|LFO1 Sync|LFO2 Delay|LFO2 Fade In|LFO2 On/Off|LFO2 PW|LFO2 Phase|LFO2 Retrig|LFO2 Shape|LFO2 SncRate|LFO2 Speed|LFO2 Sync|Noise Balance|Noise Color|Noise Level|Noise On/Off|Note PB Range|O1 Keytrack|O1 PW < LFO|O1 Sub/Sync|O2 Keytrack|O2 PW < LFO|O2 Sub/Sync|OSC1 < LFO|OSC1 Balance|OSC1 Detune|OSC1 Level|OSC1 Mode|OSC1 Octave|OSC1 On/Off|OSC1 PW|OSC1 Semi|OSC1 Shape|OSC2 < LFO|OSC2 Balance|OSC2 Detune|OSC2 Level|OSC2 Mode|OSC2 Octave|OSC2 On/Off|OSC2 PW|OSC2 Semi|OSC2 Shape|Octave|PB Range|PEG1 Amount|PEG1 Time|PEG2 Amount|PEG2 Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Unison Delay|Unison Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib On/Off|Vib Speed|Voices|Volume
Funk Plush Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.05454545468091965|0.30909091234207153|1.0|0.0|0.0|0.0|0.2181818187236786|1.0|0.20000000298023224|0.5|0.0|0.12727272510528564|0.5090909004211426|1.0|0.0|0.0|0.0|0.4727272689342499|1.0|0.7454545497894287|0.0|0.0|0.5079365372657776|1.0|0.5|0.0|0.0|0.6190476417541504|1.0|0.5|0.5|1.0|0.1825396865606308|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.5354330539703369|1.0|1.0|1.0|0.6349206566810608|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.3253968358039856|0.0|0.0|0.0|0.0|0.3046875|0.5090909004211426|1.0|0.0|0.0|0.0|0.23636363446712494|1.0|0.145454540848732|0.0|0.0|0.0546875|0.34545454382896423|1.0|0.0|0.0|0.0|0.23636363446712494|1.0|0.8181818127632141|1.0|0.0|1.0|0.2890625|0.1171875|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.5703125|0.5|0.0|0.671875|0.0|1.0|0.5707106590270996|0.8062000274658203|0.0|-2.0|1.0|0.5|0.0|2.0|0.0|0.6484375|0.5|0.8984375|0.0|0.0|1.0|0.5|0.0|0.0|1.0|0.1666666716337204|0.7352941036224365|0.9426751732826233|-1.0|0.993630588054657|0.5|0.5|0.0|0.0|-1.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.3333333432674408
Glass High Strings Pad:0.5634920597076416|0.0|0.0|0.0|0.6428571343421936|0.5|0.1240234375|0.0|0.6839320659637451|0.3671875|1.0|0.0|0.0|0.0|0.8314468860626221|0.9603174328804016|1.0|0.1240234375|0.0|0.6839320659637451|0.3671875|1.0|0.0|0.0|0.0|0.8314468860626221|0.976190447807312|1.0|0.25|0.0|0.649118959903717|1.0|0.2857142984867096|0.0|0.0|0.5177079439163208|1.0|0.4365079402923584|0.5|0.0|0.5464444160461426|0.0|0.2265625|0.0|1.0|0.0|0.0|0.0|0.4222441017627716|0.0|1.0|0.0|0.265625|0.6507936716079712|0.5079365372657776|0.46875|1.0|-0.3671875|0.0|0.0|0.9126983880996704|0.0|2.0|0.0|0.0|0.6349206566810608|0.6349206566810608|1.0|0.0|0.0|0.0|0.9444444179534912|1.0|0.25|0.0|0.0|0.0|0.2578125|1.0|0.0|0.0|0.0|0.9444444179534912|1.0|0.8888888955116272|0.0|1.0|0.0|0.453125|0.5158730149269104|2.0|0.8253968358039856|0.0|0.0|1.0|0.4765625|0.0|0.0|1.0|0.0|0.6119024753570557|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.21407480537891388|0.0|0.5|1.0|0.0|0.0|48.0|0.5|1.0|0.6428571343421936|0.5|0.7539682388305664|0.421875|0.0|1.0|0.5|0.6904761791229248|0.0|0.0|1.0|0.6507936716079712|0.0|2.0|0.0|0.0|0.4140625|0.4765625|0.0|0.0|1.0|0.4921875|7.0|2.0|0.0|0.5|0.0|0.484375|0.3515625|0.21875|0.1875|0.453125|16.0|3.0|0.0|0.5|0.5|0.0|0.0|0.5555555820465088|0.3125|1.0|0.0|0.738095223903656|0.579365074634552|0.3984375|0.0|0.4140625|1.0|0.375|5.0|0.5265403985977173
Glass Low Strings Pad:0.0|0.0|0.328125|0.0|0.0|0.0|0.1240234375|0.0|0.8381520509719849|0.3671875|1.0|0.0|1.0|0.0|0.8113312125205994|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.4920634925365448|1.0|0.5|0.0|0.0|0.7857142686843872|0.0|0.5|0.5|0.0|0.421875|0.5714285969734192|0.4609375|0.0|1.0|0.0|0.0|0.0|0.29133859276771545|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3203125|0.0|0.0|0.3046875|0.0|0.9126983880996704|0.6984127163887024|1.0|0.0|0.0|0.0|1.0|1.0|0.817460298538208|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|0.1953125|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|1.0|2.0|0.4453125|0.0|0.3828125|0.1953125|1.0|0.5|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|0.5|1.0|0.4140625|0.0|48.0|0.5|0.0|0.6666666269302368|0.5|0.0|0.171875|0.0|1.0|0.5|0.8253968358039856|1.0|1.0|1.0|0.3515625|0.0|1.0|-0.0546875|1.0|0.4296875|0.8253968358039856|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.5|0.3203125|0.7222222089767456|0.0|0.0078125|0.203125|0.265625|3.0|16.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2578125|1.0|0.0|0.0|0.4296875|0.5396825671195984|0.0|0.5396825671195984|1.0|0.3730158805847168|5.0|0.7047892212867737
Glideness Bass:0.0|0.0|-0.109375|0.0|0.0|-0.109375|0.1875|0.375|0.0|0.6727272868156433|0.0|0.0|1.0|0.0|0.2265625|1.0|0.5090909004211426|0.5|0.0|0.0|0.9818181991577148|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.800000011920929|0.0|0.0|0.7367266416549683|1.0|0.5|0.0|0.0|0.5714285969734192|0.0|0.5|0.5|5.0|0.3571428656578064|0.7047610282897949|0.0|0.007874011993408203|1.0|0.234375|0.0|0.359375|0.2460317462682724|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.125|0.2421875|0.0|0.6000000238418579|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.7818182110786438|1.0|0.0|1.0|0.4488188922405243|0.296875|2.0|0.824999988079071|0.0|0.0|1.0|0.5|0.0|1.0|0.0|16.0|0.7301587462425232|1.0|0.0|0.0|1.0|0.5|0.0|1.0|4.0|13.0|0.6904761791229248|1.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.6015625|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.4000000059604645|0.828125|0.0|0.0|1.0|0.0|-12.0|1.0|1.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.7421875|0.0|0.046875|0.1640625|0.296875|1.0|0.5078125|0.0|0.5775001049041748
Hold For Funk:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.09090909361839294|1.0|0.0|0.0|0.0|0.0181818176060915|1.0|0.8181818127632141|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.5317460298538208|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.3492063581943512|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.34375|0.0|0.0|0.5234375|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.1796875|1.0|0.5|0.0|0.0|0.0|13.0|0.8253968358039856|0.0|0.0|0.15625|1.0|0.5|0.0|0.0|0.0|13.0|0.8253968358039856|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.523809552192688|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.4765625|0.8062000274658203|0.0|1.0|1.0|0.28125|0.0|2.0|0.0|0.1666666716337204|0.5625|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8828125|0.1953125|0.0|0.421875|1.0|0.609375|3.0|0.5896825194358826
Horn2 Hollow Brass:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4416215419769287|0.34545454382896423|1.0|0.0|0.0|0.0|0.6245079040527344|0.4453125|0.9296875|0.0|0.0|0.0|0.9090909361839294|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|1.0|0.0|0.0|0.9126983880996704|1.0|0.5|0.0|0.0|0.658730149269104|0.0|0.5|0.5|0.0|0.0|0.7683316469192505|0.0|0.0|1.0|0.0|0.0|0.0|0.3829970359802246|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.47484004497528076|0.7818182110786438|1.0|0.0|0.0|0.0|0.6359497904777527|1.0|0.5454545617103577|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.4330708682537079|0.5|0.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|1.0|1.0|0.5|0.0|1.0|0.0|1.0|0.60317462682724|0.8062000274658203|0.0|1.0|1.0|0.5|0.0|1.0|-1.0|0.1666666716337204|0.0|0.5|0.0|0.4331210255622864|0.140625|-0.125|1.0|2.0|0.0|0.5|0.5|0.0|0.0|0.0|0.21875|0.0|1.0|0.0|0.6222317814826965|0.0|0.0|0.0|1.0|0.484375|5.0|0.3515625
Johnnys Soft Pad:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.09090909361839294|1.0|0.0|0.0|0.0|0.6545454263687134|1.0|1.0|0.5|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.7301587462425232|1.0|0.5|0.0|0.0|0.4743117690086365|0.0|0.5|0.5|1.0|0.2857142984867096|0.53125|0.5|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.7047610282897949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1640625|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.579365074634552|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|1.0|0.420634925365448|0.8062000274658203|0.0|0.0|1.0|0.5|0.0|1.0|0.0|0.1666666716337204|0.5625|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|3.0|0.6452380418777466
Kairo Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.2545454502105713|0.5636363625526428|1.0|0.0|0.0|0.0|0.3359375|1.0|0.8181818127632141|0.5|0.0|0.2181818187236786|0.581818163394928|1.0|0.0|0.0|0.0|0.375|1.0|0.6363636255264282|0.0|0.0|0.682539701461792|1.0|0.5|0.0|0.0|0.7539682388305664|1.0|0.5|0.5|1.0|0.21875|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.3017113208770752|0.5|2.0|1.0|0.3253968358039856|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.3888888955116272|0.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|1.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|1.0|0.0|0.4847841262817383|1.0|0.5|1.0|0.0|1.0|0.3203125|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.59375|0.0|0.4453125|0.5|0.7890625|0.0|-1.0|1.0|0.5|0.0|0.0|0.0|0.9375|0.5|0.8203125|0.0|-2.0|1.0|0.5|0.0|2.0|1.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.4920634925365448
Kick Complex Perc:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.18603515625|0.0|0.33772146701812744|0.4137549102306366|1.0|0.0|0.0|0.0|0.514640748500824|1.0|0.0|0.0|0.0|0.8690000176429749|0.0|0.5|0.0|0.0|0.7952755689620972|1.0|0.5|0.5|0.0|0.0|0.703125|0.0|0.0|1.0|0.0|0.0|0.0|0.2539682686328888|1.0|0.0|0.0|0.976190447807312|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.11811023950576782|0.0|0.0|0.6875|1.0|0.0|0.0|0.0|0.53125|1.0|0.0|0.0|0.0|0.0|0.4140625|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|1.0|0.53125|0.25|1.0|0.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|-2.0|1.0|0.5|-5.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|-3.0|1.0|0.5|0.0|0.0|0.0|0.1666666716337204|0.5|0.1328125|1.0|0.14649681746959686|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.35162487626075745
Mellow Notch Bass:0.5634920597076416|0.0|0.0|0.0|0.6428571343421936|0.0859375|0.21875|0.5634920597076416|0.0|0.3671875|1.0|0.0|0.0|0.0|0.6746031641960144|1.0|1.0|0.0|0.658730149269104|0.6911294460296631|0.3671875|1.0|0.0|0.0|0.0|0.6101747155189514|0.976190447807312|1.0|0.25|0.0|0.3203125|0.0|0.5|-0.3359375|0.0|0.911941409111023|1.0|0.5079365372657776|0.5|0.0|0.8095238208770752|-0.5634920597076416|-0.6190476417541504|0.0|1.0|0.0|0.0|0.0|0.125|1.0|2.0|0.0|0.7952755689620972|0.0|0.0|0.2421875|1.0|0.0|0.0|0.0|0.0|0.0|5.0|0.09375|0.0|0.1796875|0.6349206566810608|1.0|0.0|0.0|0.0|0.9444444179534912|1.0|0.6349206566810608|0.0|0.0|0.8333333134651184|0.7936508059501648|1.0|0.0|0.0|2.0|0.9682539701461792|1.0|0.2578125|0.0|1.0|0.0|0.453125|0.5158730149269104|1.0|0.8253968358039856|0.0|0.0|1.0|0.4765625|0.0|0.0|1.0|0.0|0.4330708682537079|0.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.4330708682537079|0.0|1.0|0.7857142686843872|0.1383308470249176|1.0|48.0|0.5|1.0|0.0|0.5|-1.0|0.0|0.0234375|1.0|0.5|0.8095238208770752|0.0|0.0|1.0|0.5396825671195984|0.0|2.0|0.0234375|0.953125|0.579365074634552|0.8015872836112976|0.0|0.0|1.0|0.453125|0.0|2.0|0.0|0.5|0.0|0.484375|0.3515625|0.21875|0.15625|0.5|36.0|0.0|0.0|0.296875|0.296875|26.0|46.0|0.5555555820465088|0.3125|0.0|0.0|0.738095223903656|0.579365074634552|0.3984375|0.0|0.4140625|1.0|0.375|3.0|0.579365074634552
Metallic Lead:0.5476190447807312|0.0|0.0|0.0|0.0|0.0|0.3515625|0.0|0.484375|0.5634920597076416|1.0|0.0|0.0|0.0|0.6904761791229248|1.0|1.0|0.1240234375|0.0|0.0|0.6428571343421936|1.0|0.0|0.0|0.0|0.4224286377429962|1.0|0.5079365372657776|0.203125|0.0|0.761904776096344|0.0|0.5079365372657776|0.0|0.0|0.8692063093185425|1.0|0.5|0.5|0.0|0.5952380895614624|0.0|0.60317462682724|0.0|0.0|0.0|0.0|0.0|0.6190476417541504|0.0|1.0|0.0|1.0|-0.6269841194152832|0.4140625|0.0|1.0|0.4296875|0.0|0.0|0.04650590941309929|0.0|1.0|0.5634920597076416|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|1.0|0.3125|0.0|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.8492063283920288|1.0|1.0|0.0|1.0|1.0|0.2109375|0.234375|2.0|0.7460317611694336|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.7936508059501648|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.3125|0.0|1.0|1.0|0.6746031641960144|0.0|48.0|0.5|0.0|0.3571428656578064|0.5|0.0|0.738095223903656|0.0|0.0|0.5079365372657776|0.8015872836112976|1.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.0|0.5|0.5873016119003296|1.0|1.0|1.0|0.3515625|4.0|1.0|0.0|0.5|0.0|0.484375|-0.3515625|0.21875|0.1875|0.09375|1.0|36.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.2460317313671112|0.296875|0.6349206566810608|0.296875|1.0|0.4140625|0.0|0.5396825671195984
Mighty Detuned:0.0|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.4363636374473572|0.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.7636363506317139|0.5|0.0|0.0|0.6000000238418579|0.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|1.0|0.6746031641960144|1.0|0.5|0.0|0.0|0.4761904776096344|1.0|0.5|0.5|1.0|0.4761904776096344|0.7047610282897949|0.0|0.0|1.0|0.0|0.640625|0.0|0.2380952388048172|1.0|1.0|1.0|0.761904776096344|0.96875|0.0|0.0|1.0|0.984375|1.0|0.0|0.3730158805847168|0.0|0.0|0.0|0.0|0.800000011920929|0.5090909004211426|0.0|0.0|0.0|0.0|0.4847841262817383|1.0|1.0|0.0|0.0|1.0|0.8727272748947144|0.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.0|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|1.0|13.0|0.920634925365448|0.0|0.0|0.0|1.0|0.5|0.0|0.0|1.0|13.0|0.9285714030265808|0.0|0.0|0.8095238208770752|0.3203125|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.859375|0.0|1.0|0.579365074634552|0.50068598985672|0.0|-2.0|1.0|0.5|0.0|1.0|0.0|1.0|0.5158730149269104|0.50068598985672|0.0|-2.0|1.0|0.7578125|0.0|2.0|3.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.4375|1.0|0.0|0.0|0.671875|0.0|0.0|0.0|0.0|1.0|3.0|0.380952388048172
Movie Pad:0.0|0.0|0.109375|0.109375|0.03125|0.0|0.0|0.0|0.6302903294563293|1.0|1.0|0.0|0.0|0.0|0.7308686375617981|1.0|0.53125|0.0|0.0|0.6187254190444946|0.625|1.0|0.0|0.0|0.0|0.7308686375617981|1.0|0.9482758641242981|0.0|0.140625|0.4682539701461792|1.0|0.5|0.0|0.0|0.230158731341362|1.0|0.5079365372657776|0.5|5.0|0.6953125|0.6875|0.3125|0.0|1.0|0.546875|0.125|0.0|0.6377952694892883|0.0|1.0|0.0|0.4920634925365448|0.65625|0.0|0.0|1.0|0.0|0.078125|0.0|0.230158731341362|0.0|3.0|0.203125|0.0|0.8984375|1.0|1.0|0.0|0.0|0.0|0.9609375|1.0|0.796875|0.0|0.0|0.0|0.8125|1.0|0.0|0.0|0.0|0.671875|1.0|0.0|0.0|1.0|0.0|1.0|0.3515625|1.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.4140625|0.0|0.0|0.0|1.0|0.5|0.453125|1.0|3.0|13.0|0.5|1.0|0.5|1.0|0.0703125|1.0|48.0|0.5|0.0|1.0|0.5|0.0|1.0|0.0|0.5|0.5278124809265137|0.75|0.0|1.0|1.0|0.3125|0.0|2.0|0.0|0.5|0.49000000953674316|0.8203125|0.0|0.0|1.0|0.5|-12.0|1.0|1.0|0.5|-0.8235294222831726|0.7578125|0.0|0.9299362897872925|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2734375|1.0|1.0|0.0|0.17322835326194763|0.0|0.0|0.0|1.0|0.625|5.0|0.523809552192688
Muted Dark Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.3720703125|0.5390625|0.13582676649093628|0.6147268414497375|1.0|0.0|0.0|0.0|0.4609375|1.0|0.0|0.3720703125|0.0|0.13626940548419952|0.47315868735313416|1.0|0.0|0.0|0.0|0.4453125|0.03125|0.0|0.0|0.0|0.8390000462532043|1.0|0.5|0.0|0.0|0.2857142686843872|1.0|0.5|0.5|4.0|0.6349206566810608|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.4761904776096344|0.0546875|1.0|0.0|0.3230159282684326|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.7063491940498352|0.0|3.0|0.0|0.0|0.0|0.7090908885002136|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|1.0|0.0|1.0|0.4818897843360901|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.5|0.8062000274658203|0.0|-1.0|1.0|0.5|0.0|0.0|0.0|0.0|0.5|0.8125|0.0|0.0|0.0|0.5|0.0|1.0|1.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5265403985977173
Muted Wow Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.3984375|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.7539682388305664|0.0|0.5|0.0|0.0|0.7757812738418579|1.0|0.5|0.5|0.0|0.02771577425301075|0.7063491940498352|0.2734375|0.0|1.0|0.0|0.0|0.0|0.2936508059501648|1.0|1.0|0.0|0.7857142686843872|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.3650793731212616|0.0|0.0|0.109375|0.0|0.0|0.6111111044883728|1.0|0.0|0.0|0.0|0.3671875|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5317460298538208|0.0|1.0|0.658730149269104|0.5708046555519104|1.0|48.0|0.5|0.6904761791229248|1.0|0.5|0.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|-1.0|1.0|0.841269850730896|0.0|2.0|0.0|0.0|0.5|0.8062000274658203|0.0|0.0|0.0|0.3515625|0.0|1.0|2.0|0.16640624403953552|0.0|0.484375|0.0|0.34375|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.4426840841770172
