@params:Amp A Slope|Amp Attack|Amp D Slope|Amp Decay|Amp Loop Mode|Amp R Slope|Amp Release|Amp Sustain|Env 2 A Slope|Env 2 Attack|Env 2 D Slope|Env 2 Decay|Env 2 Final|Env 2 Initial|Env 2 Loop Mode|Env 2 Peak|Env 2 R Slope|Env 2 Release|Env 2 Sustain|Env 3 A Slope|Env 3 Attack|Env 3 D Slope|Env 3 Decay|Env 3 Final|Env 3 Initial|Env 3 Loop Mode|Env 3 Peak|Env 3 R Slope|Env 3 Release|Env 3 Sustain|Filter 1 BP/NO/Morph|Filter 1 Drive|Filter 1 Freq|Filter 1 LP/HP|Filter 1 Morph|Filter 1 On|Filter 1 Res|Filter 1 Slope|Filter 1 Type|Filter 2 BP/NO/Morph|Filter 2 Drive|Filter 2 Freq|Filter 2 LP/HP|Filter 2 Morph|Filter 2 On|Filter 2 Res|Filter 2 Slope|Filter 2 Type|FilterRouting|Glide|Global Mod Amount|LFO 1 Amount|LFO 1 Attack Time|LFO 1 Phase Offset|LFO 1 Rate|LFO 1 Retrigger|LFO 1 S. Rate|LFO 1 Shape|LFO 1 Shaping|LFO 1 Sync|LFO 2 Amount|LFO 2 Attack Time|LFO 2 Phase Offset|LFO 2 Rate|LFO 2 Retrigger|LFO 2 S. Rate|LFO 2 Shape|LFO 2 Shaping|LFO 2 Sync|MonoPoly|Osc 1 Detune|Osc 1 Effect 1|Osc 1 Effect 2|Osc 1 Gain|Osc 1 On|Osc 1 Pan|Osc 1 Pos|Osc 1 Transp|Osc 2 Detune|Osc 2 Effect 1|Osc 2 Effect 2|Osc 2 Gain|Osc 2 On|Osc 2 Pan|Osc 2 Pos|Osc 2 Transp|Osc1Class|Osc1Effect|Osc1Index|Osc2Class|Osc2Effect|Osc2Index|PolyVoices|Sub Gain|Sub On|Sub Tone|Sub Transpose|Time|Transpose|Unison Amount|UnisonMode|UnisonVoices|Volume|XyzParamMatrix
Classic Juno Wave:0.5|0.078125|0.738095223903656|0.7567567825317383|0.0|0.71875|0.1953125|0.953125|0.5|0.1015625|1.0|0.9609375|0.0|0.1796875|0.0|0.8515625|0.75|0.3359375|0.7578125|0.4140625|0.1953125|0.328125|0.662162184715271|0.0|0.4765625|0.0|0.9923076629638672|0.75|0.41592657566070557|0.53125|0.0|0.265625|0.4285709261894226|0.0|0.0|1.0|0.444444477558136|0.0|0.0|0.0|0.140625|0.7539725303649902|0.0|0.0|1.0|0.341269850730896|0.0|0.0|0|0.1875|0.5|0.1953125|0.359375|0.0|0.18749995529651642|1.0|0.0|0.0|0.71875|1.0|0.0625|0.25|0.0|0.0|1.0|15.0|0.0|0.6875|0.0|1|0.5|0.5078125|0.0|0.7142857313156128|1.0|0.5|0.4117647111415863|0.0|0.4765625|0.0|0.2265625|0.21848739683628082|0.0|0.5234375|0.4957983195781708|0.0|10|2|3|0|1|0|4|0.21875|1.0|0.84375|1.0|0.4609375|0.0|0.25|4|4|0.671875|Osc 1 Pos=0.0/0.0/0.0/0.0/1.0/0.03125/0.0/0.0/0.0/0.03125/0.0!Volume=0.0/0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.04200005531311035/0.0/0.0/0.0!Filter 1 Freq=0.0/0.109375/0.921875/-0.0625/-0.125/-0.390625/0.0/0.0/0.21875/0.21875/0.0!Filter 2 Freq=0.0/0.140625/-0.019999980926513672/0.0/0.0/-0.009999990463256836/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.84375/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Unison Amount=0.0/-0.4375/0.578125/0.078125/0.265625/0.171875/0.0/0.0/0.0/0.125/0.0!Osc 1 Effect 1=0.0/0.125/-0.109375/0.09375/-0.390625/0.28125/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.1875/0.28125/-0.0625/0.0/0.484375/0.0/0.0/0.0/0.0/0.0!Env 2 Attack=0.0/0.25/-0.359375/0.0/0.0/0.390625/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.484375/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.390625/0.0
Classic JX Wave:0.5|0.078125|0.738095223903656|0.7567567825317383|0.0|0.71875|0.1953125|0.953125|0.5|0.1015625|1.0|0.9609375|0.0|0.1796875|0.0|0.8515625|0.75|0.3359375|0.7578125|0.4140625|0.1953125|0.328125|0.662162184715271|0.0|0.4765625|0.0|0.9923076629638672|0.75|0.41592657566070557|0.53125|0.0|0.265625|0.42856931686401367|0.0|0.0|1.0|0.444444477558136|0.0|0.0|0.0|0.140625|0.753974437713623|0.0|0.0|1.0|0.341269850730896|0.0|0.0|0|0.1875|0.5|0.1953125|0.359375|0.0|0.18749995529651642|1.0|0.0|0.0|0.71875|1.0|0.0625|0.25|0.0|0.0|1.0|15.0|0.0|0.6875|0.0|1|0.5|0.5078125|0.0|0.7142857313156128|1.0|0.5|0.4117647111415863|0.0|0.4765625|0.0|0.2265625|0.21848739683628082|0.0|0.5234375|0.4957983195781708|0.0|10|2|6|0|1|0|4|0.21875|1.0|0.84375|1.0|0.4609375|0.0|0.0625|4|4|0.56234210729599|Osc 1 Pos=0.0/0.0/0.0/0.0/1.0/0.03125/0.0/0.0/0.0/0.03125/0.0!Volume=0.0/0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.04200005531311035/0.0/0.0/0.0!Filter 1 Freq=0.0/0.109375/0.921875/-0.0625/-0.125/-0.390625/0.0/0.0/0.5/0.21875/0.0!Filter 2 Freq=0.0/0.140625/-0.019999980926513672/0.0/0.0/-0.009999990463256836/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.84375/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Unison Amount=0.0/-0.4375/0.578125/0.078125/0.265625/0.171875/0.0/0.0/0.0/0.125/0.0!Osc 1 Effect 1=0.0/0.125/-0.109375/0.09375/-0.390625/0.28125/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.1875/0.28125/-0.0625/0.0/0.484375/0.0/0.0/0.0/0.0/0.0!Env 2 Attack=0.0/0.25/-0.359375/0.0/0.0/0.390625/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.484375/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.390625/0.0
Clear My Throath Lead:0.8125|0.078125|0.75|0.78125|0.0|0.734375|0.2734375|0.96875|0.28125|0.0|1.0|0.8068181872367859|0.0|0.40625|0.0|0.28125|0.75|0.296875|0.9296875|0.5|0.6015625|0.7941176295280457|0.5909090638160706|0.0|0.0|0.0|0.921875|0.75|0.2578125|0.75|0.0|0.5859375|0.3412790298461914|3.0|0.0|1.0|0.341269850730896|0.0|0.0|0.0|0.125|0.2301548421382904|4.0|0.0|1.0|0.2460317313671112|0.0|1.0|0|0.203125|0.21875|1.0|0.0|0.0|0.37534570693969727|1.0|13.0|2.0|0.421875|1.0|1.0|0.0|0.0|0.5|1.0|14.0|1.0|0.7734375|1.0|0|0.4609375|0.640625|0.015625|0.7058823704719543|1.0|0.3984375|0.6554622054100037|0.0|0.53125|0.0|0.03125|0.9159663915634155|1.0|0.625|0.7647058963775635|0.0|10|2|0|6|1|7|6|0.59375|1.0|0.859375|1.0|0.5|0.0|0.1953125|4|2|0.3203125|Osc 1 Pos=0.4375/0.125/0.0/0.0/0.0/0.328125/0.0/0.0/0.0/0.0/0.0!Volume=0.0/-0.03125/0.0/0.0/0.0/0.453125/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/-0.000899970531463623/0.0/0.0/0.0006999969482421875/0.0/0.019999980926513672/0.0/0.0/0.0!Filter 1 Freq=-0.09375/0.65625/0.4375/0.0/0.078125/0.296875/-5.9604644775390625e-05/0.0/0.0/0.109375/0.0!Filter 2 Freq=-0.125/0.0/0.09375/0.0/0.0/0.15625/0.0/0.0/0.0/0.21875/0.0!LFO 1 Amount=0.65625/-0.21875/0.015625/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 Amount=0.859375/0.40625/-0.28125/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Osc 1 Effect 1=0.0/0.0/-0.015625/0.0/0.0/0.0/0.0/0.0/0.0/0.24000000953674316/0.0!Osc 1 Effect 2=0.0/0.0/0.0/-0.015625/0.0/0.15625/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.125/-0.03125/0.0/0.0/0.25/0.109375/0.0/0.0/0.0/0.0/0.0!Osc 2 Gain=0.0/0.03125/0.140625/0.265625/-0.140625/0.59375/0.0/0.0/0.0/-1.0/0.0!Filter 1 Res=0.234375/0.015625/-0.0625/0.0/0.0/0.453125/-0.21875/0.0/0.0/0.0/0.0!Filter 2 Res=0.0/0.859375/0.0/0.0/0.0/0.375/0.0/0.0/0.0/-0.234375/0.0!Filter 2 Drive=0.46875/0.046875/0.0/0.0/1.0/0.671875/0.03125/0.0/0.0/0.0/0.0
Clettering:0.8648648858070374|0.1796875|1.0|0.41592657566070557|0.0|1.0|0.6875|0.7079460024833679|0.5|0.0|0.5|0.0|1.0|0.0|0.0|0.0|0.5|0.0|0.0|0.5|0.04545454680919647|0.75|0.2954545319080353|1.0|0.0|0.0|0.0|0.18918919563293457|0.5|0.0|0.0|0.2734375|0.44445085525512695|3.0|0.0|1.0|0.095238097012043|0.0|3.0|0.0|0.0|0.7619069814682007|0.0|0.0|1.0|0.2698412835597992|0.0|0.0|0|0.3162277638912201|0.5|1.0|0.0|0.0|0.2537502646446228|0.0|4.0|0.0|0.15625|1.0|1.0|0.0|0.421875|0.32078906893730164|0.0|18.0|2.0|0.5|1.0|1|0.5|0.5|0.0|1.0|1.0|0.5|0.5|0.0|0.4140625|0.5|0.0|0.7349397540092468|1.0|0.5|0.009523809887468815|0.0|2|2|4|2|0|11|6|0.6428571343421936|1.0|1.0|0.0|0.5|-12.0|0.1484375|4|5|0.7079460024833679|Osc 1 Pos=0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0/0.00010001659393310547/0.0!Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.5/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Filter 1 Freq=0.03125/0.0/0.671875/0.59375/0.0/0.0/0.49948692321777344/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0/-0.515625/0.0!LFO 2 Amount=0.0/0.84375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.0/0.0/0.625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=1.0/0.0/0.0/0.5625/0.328125/0.0/0.0/0.0/0.0/0.0/0.0!Filter 2 Res=0.0/0.0/0.0/0.0/0.53125/0.0/0.0/0.0/0.0/0.0/0.0!LFO 2 S. Rate=0.0/0.0/-0.234375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Club Level Shorthand:0.0|0.109375|0.75|0.41592657566070557|0.0|0.8125|0.234375|0.84375|0.5|0.25|0.8384615182876587|0.546875|0.0|0.0|0.0|0.9453125|0.75|0.234375|0.3671875|0.5|0.375|0.75|0.41592657566070557|0.0|0.0|0.0|0.8671875|0.75|0.3359375|0.796875|0.0|0.1484375|0.9365078806877136|2.0|0.0|1.0|0.6904761791229248|0.0|0.0|0.0|0.2734375|0.21428318321704865|3.0|0.65625|1.0|0.5476190447807312|0.0|0.0|0|0.34375|0.28125|0.8671875|0.1015625|0.34375|0.4296875|0.0|12.0|3.0|0.5|1.0|0.3984375|0.125|0.3984375|0.32078906893730164|0.0|17.0|3.0|0.203125|1.0|0|0.484375|1.0|0.0234375|0.8655462265014648|1.0|0.234375|0.5462185144424438|12.0|0.515625|0.5|0.3125|0.8739495873451233|1.0|0.8203125|0.6470588445663452|0.0|10|1|11|4|1|1|6|0.5234375|1.0|0.8125|1.0|0.5|-12.0|0.140625|1|2|0.4578125476837158|Osc 1 Pos=0.0/-0.796875/0.359375/0.03125/0.046875/0.0625/0.0/0.0/0.0/0.1875/0.0!Volume=0.0/0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.03125/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.04700005054473877/0.0!Filter 1 Freq=-0.484375/-0.375/-0.203125/0.265625/0.578125/-0.40625/0.0/0.0/0.0/0.46875/0.0!Filter 2 Freq=0.234375/-0.515625/0.21875/-0.453125/0.671875/0.3125/3.5762786865234375e-07/0.0/0.203125/0.140625/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/-0.0625/0.0/0.0/0.0/0.0/0.1875/0.0!Osc 1 Effect 2=0.0/-0.015625/0.046875/-0.3125/-0.65625/0.515625/0.0/0.0/0.0/0.65625/0.0!Osc 2 Pos=0.0/0.4375/-0.125/-0.15625/0.546875/-0.015625/0.0/0.0/0.0/0.359375/0.0!Osc 1 Pan=0.0/0.0/0.0/0.40625/-0.609375/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 2=0.0/-0.09375/-0.078125/0.328125/-0.28125/0.65625/0.0/0.0/0.0/0.390625/0.0!Osc 2 Pan=0.0/0.0/0.0/-0.375/-0.3125/0.0/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.125/0.0/0.0/0.0/0.0/0.0/-0.109375/0.0!Global Mod Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.546875/0.0
Collateral Damage:0.78125|0.0|0.46875|0.171875|0.0|0.6328125|0.1015625|1.0|0.59375|0.078125|0.75|0.25|0.0|0.8203125|0.0|0.34375|0.75|0.41592657566070557|0.1953125|0.5|0.08408964425325394|0.75|0.43478259444236755|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.6953125|0.0|0.7421875|0.6739622950553894|4.0|0.0|1.0|0.4126984179019928|0.0|0.0|0.0|1.0|0.7564042210578918|3.0|0.0|1.0|0.0|0.0|0.0|1|0.2265625|0.4765625|1.0|0.15625|0.6640625|0.23437495529651642|1.0|12.0|3.0|1.0|1.0|1.0|0.078125|0.0|0.3828125|1.0|16.0|3.0|0.5|1.0|0|0.4765625|0.375|1.0|0.9327731132507324|1.0|0.4453125|0.48739495873451233|0.0|0.546875|0.7109375|0.265625|0.7815126180648804|1.0|0.6015625|0.08403361588716507|0.0|10|2|6|3|2|0|6|0.3359375|1.0|0.703125|1.0|0.5|12.0|0.0546875|4|2|0.34375|Osc 1 Pos=0.0/-0.40625/0.0/0.515625/0.0/0.265625/0.0/0.0/0.20000004768371582/0.0/0.0!Volume=0.0625/0.03125/0.0/0.0/0.0625/0.5/0.0/0.0/0.0/-0.11000001430511475/0.0!Transpose=0.0/0.001000046730041504/0.0/0.0/0.0/0.0/0.0/0.36000001430511475/0.0/0.0/0.0!Filter 1 Freq=0.0/0.03125/0.0/0.1875/0.234375/0.140625/0.0/0.0/0.0/0.10000002384185791/0.0!LFO 2 Amount=0.109375/0.03125/0.0/0.03125/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Osc 2 Pos=0.265625/0.09375/0.0625/-0.109375/-0.046875/0.0/0.0/0.0/0.0/0.484375/0.0!Osc 1 Pan=0.0/0.15625/0.0/0.28125/-0.1875/-0.09375/0.0/0.0/0.0/0.0/0.0!Osc 2 Pan=0.046875/0.0/0.0/0.484375/0.0/0.0/0.0/0.0/0.0/0.296875/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Osc 1 Effect 1=0.0/0.4375/0.0/1.0/0.484375/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Transp=0.0/0.0/-0.015625/0.0/0.004999995231628418/0.0/0.0/-0.5/0.0/0.0/0.0!Osc 2 Effect 1=0.0/0.0/0.0/0.359375/0.78125/-0.125/0.0/0.0/0.0/0.0/0.0!Filter 2 Drive=0.0/0.125/0.0/0.0625/0.0/0.0/0.0/0.140625/0.0/0.0/0.0!Time=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.109375/0.0/0.0/0.0
Colorado Stepper:0.5|0.015625|0.75|0.2265625|2.0|0.75|0.1953125|0.875|0.2604166567325592|0.015625|0.4583333432674408|0.765625|0.0|0.0|2.0|0.7384615540504456|0.75|0.3984375|0.0703125|0.13846153020858765|0.3203125|0.6953125|0.453125|0.0|0.0|2.0|1.0|0.75|0.3203125|0.6875|1.0|0.828125|0.6587347984313965|4.0|0.0|1.0|0.5873016119003296|0.0|1.0|1.0|1.0|0.22221246361732483|4.0|0.0|1.0|0.6984127163887024|1.0|3.0|2|0.34375|0.0234375|0.7421875|0.09375|0.578125|1.0|1.0|7.0|3.0|0.5234375|1.0|1.0|0.171875|0.0|0.6015625|1.0|9.0|4.0|0.5859375|1.0|0|0.5|0.9140625|0.2578125|0.9075630307197571|1.0|0.359375|0.5714285969734192|0.0|0.5|0.828125|0.0|1.0|1.0|0.8125|0.4957983195781708|12.0|8|1|8|5|2|10|6|0.90625|1.0|0.796875|1.0|0.6484375|0.0|0.6484375|3|2|0.234375|Osc 1 Pos=0.0/-0.390625/0.09375/0.296875/0.28125/0.234375/0.0/0.0/0.0/0.359375/0.0!Volume=0.0/0.09375/0.125/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.46875/0.0/0.0/0.0!Filter 1 Freq=0.03125/-0.515625/-0.34375/0.203125/0.8125/-0.546875/0.0/0.0/-0.328125/0.40625/0.0!Osc 2 Pos=0.203125/-0.265625/0.890625/0.0/0.0/0.109375/0.0/0.0/-0.453125/0.0/0.0!Osc 1 Pan=0.0/0.125/-0.140625/0.515625/0.0/0.0/0.0/0.0/0.46875/0.0/0.0!Osc 2 Pan=0.0/-0.328125/-0.140625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=-0.09375/0.296875/0.375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 1=0.0/0.6875/0.453125/-0.28125/0.375/0.0/0.0/0.0/0.0/0.234375/0.0!Osc 2 Effect 1=0.0/-0.53125/-0.609375/0.34375/-0.578125/0.0/0.0/0.0/-0.390625/-0.296875/0.0!Filter 2 Drive=0.234375/0.546875/0.296875/0.46875/0.234375/0.21875/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/-0.625/0.234375/-0.734375/-0.75/0.0/0.0/0.0/0.296875/-0.1875/0.0!Filter 1 Res=0.140625/-0.09375/0.21875/0.0/0.0/0.671875/0.0/0.0/-0.53125/0.296875/0.0!Filter 1 Drive=0.1875/0.421875/0.328125/0.21875/0.15625/0.484375/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.390625/0.84375/1.0/0.203125/-0.265625/-0.875/0.0/0.0/0.65625/-0.140625/0.0!Filter 2 Res=0.015625/0.59375/-0.40625/0.390625/-0.0625/-0.625/0.0/0.0/0.0/0.40625/0.0!Env 2 Decay=0.65625/0.59375/0.421875/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Env 2 Sustain=0.0/0.203125/0.46875/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Env 3 Decay=0.0/-0.71875/-0.5625/0.0/0.0/0.265625/0.0/0.0/0.0/0.0/0.0!Env 3 Peak=0.0/0.0/0.0/0.53125/0.75/0.0/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.109375/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.6875/0.0
Concatenation:0.5|0.0|0.75|0.6201473474502563|2.0|0.75|0.0468750037252903|0.0|0.5|0.0|0.75|0.1796875|0.0|0.0|2.0|1.0|0.75|0.0|0.0|0.5|0.515625|0.75|0.9047619104385376|0.0|0.0|0.0|0.9902912378311157|0.75|0.41592657566070557|0.2890625|0.0|0.1953125|0.22046728432178497|2.0|0.0|1.0|0.3174603283405304|0.0|1.0|0.0|0.28125|1.0|2.0|0.0|1.0|0.390625|0.0|0.0|0|0.0|0.5|1.0|0.0|0.0|0.3359375|1.0|21.0|4.0|0.078125|1.0|1.0|0.0|0.0|0.65625|1.0|21.0|4.0|0.53125|1.0|1|0.5|1.0|1.0|0.7983193397521973|1.0|0.5|0.5798319578170776|0.0|0.5|0.0|1.0|0.6302521228790283|1.0|0.5|0.4285714328289032|0.0|9|2|1|9|1|10|6|0.3515625|0.0|0.875|0.0|0.836614191532135|12.0|0.7109375|4|5|0.4921875|Osc 1 Pos=0.0/0.0/0.0/-0.796875/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Volume=0.0/0.0/0.0/0.453125/0.0/0.5/-0.671875/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.234375/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.0/0.0/0.53125/0.0/0.0/0.0/0.0/1.0/0.0!Osc 1 Effect 1=0.0/0.734375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Filter 2 Freq=0.0/0.0/-0.46875/0.0/-0.5/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 2=0.0/0.0/0.0/0.671875/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Copper Keys:0.5|0.095238097012043|1.0|0.7954545617103577|0.0|0.75|0.4545454680919647|0.6486486196517944|0.5|0.0476190485060215|0.75|0.1071428582072258|0.0|0.0|0.0|0.30000001192092896|0.75|0.0833333358168602|0.0|0.5|0.08408964425325394|0.9090909361839294|0.5909090638160706|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.1428571492433548|0.0|0.0|0.2777773439884186|0.0|1.0|1.0|0.007936508394777775|0.0|0.0|0.0|0.0|0.2222103625535965|0.0|1.0|0.0|0.7936508059501648|0.0|1.0|0|0.0|0.5|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|1.0|0.171875|0.0|0.6551489233970642|1.0|15.0|1.0|0.5|0.0|1|0.5|0.5|0.0|1.0|1.0|0.359375|0.2571428716182709|0.0|0.5|0.5|0.0|0.529411792755127|1.0|0.6328125|0.0|12.0|1|3|10|0|0|25|6|0.3515625|1.0|0.0|1.0|0.546875|0.0|0.703125|3|2|0.53125|Osc 1 Pos=0.484375/0.0/0.0/0.09375/0.09375/0.0/0.0/0.0/0.0/0.0/0.0!Volume=0.0/0.0/0.0/0.0/0.0/0.796875/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.041666626930236816/0.0/0.0/0.0!Osc 1 Gain=0.0/0.0/0.0/0.0/0.0/0.609375/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.71875/0.0/0.0/0.53125/0.0/0.0/0.0/0.0/0.0!Osc 2 Gain=0.0/0.0/1.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/1.0/0.3125/0.0/0.0/0.46875/9.5367431640625e-07/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/1.0/0.0/0.0/1.0/0.0/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.34375/0.0/0.0/0.25/0.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/-0.328125/0.0/0.0/0.265625/0.0/0.0!Unison Amount=0.0/0.53125/0.0/0.0/0.0/0.78125/0.0/0.0/0.0/0.0/0.0
Crockhausen:0.8211382031440735|0.15942029654979706|0.9756097793579102|0.4492753744125366|0.0|0.75|0.3913043439388275|0.008130080997943878|0.5|0.08408964425325394|0.75|0.41791045665740967|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.49593496322631836|0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.5|0.0|0.0|0.658732533454895|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.9965791702270508|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.5|1.0|0.0|0.21875|0.2343749850988388|1.0|15.0|0.0|0.5078125|0.0|1.0|0.0|0.0|0.1640624850988388|1.0|15.0|4.0|0.5|0.0|1|0.5|0.5|0.0|1.0|1.0|0.328125|0.42384105920791626|7.0|0.4375|0.5|0.0|0.848739504814148|1.0|0.75|0.3361344635486603|-8.0|0|1|1|6|0|0|3|0.5011875033378601|0.0|0.015625|0.0|0.703125|12.0|1.0|3|3|0.484375|Osc 1 Pos=0.0/0.0/0.0/0.0/0.484375/0.0/0.0/0.0/0.0/0.0/0.0!Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.0/0.0/0.25/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.0/0.0/0.0/0.0/0.625/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/-1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
