@params:Cyc Env Hold|Cyc Env Rate|Cyc Env Ratio|Cyc Env Synced|Cyc Env Tilt|Cyc Env Time|Cyc Env Time Mode|Drift|Env 1 Attack|Env 1 Decay|Env 1 Release|Env 1 Sustain|Env 2 Attack|Env 2 Cyc On|Env 2 Decay|Env 2 Release|Env 2 Sustain|Glide Time|HP Freq|Key > LPF|LFO Amt|LFO Mod Amt|LFO Rate|LFO Ratio|LFO Retrig On|LFO Synced|LFO Time|LFO Time Mode|LFO Wave|LP Freq|LP Mod Amt 1|LP Mod Amt 2|LP Reso|LP Type|Legato On|Mod Matrix Amt 1|Mod Matrix Amt 2|Mod Matrix Amt 3|Noise Flt On|Noise Gain|Noise On|Note Pitch Bend On|Osc 1 Flt On|Osc 1 Gain|Osc 1 Oct|Osc 1 On|Osc 1 Shape|Osc 1 Shape Mod Amt|Osc 1 Wave|Osc 2 Detune|Osc 2 Flt On|Osc 2 Gain|Osc 2 Oct|Osc 2 On|Osc 2 Wave|Osc Retrig On|Pitch Mod Amt 1|Pitch Mod Amt 2|Poly Voice Depth|Spread|Strength|Thickness|Transpose|Vel > Vol|Volume
Rising Fog Pad:0.0714285746216774|0.2936508059501648|0.0476190485060215|15.0|0.6349206566810608|0.29616981744766235|0.0|0.671875|0.5634920597076416|0.7301587462425232|0.6349206566810608|0.4444444477558136|0.055555544793605804|1.0|0.25|0.0|0.0|0.3046875|0.222222238779068|0.921875|0.1587301641702652|0.6953125|0.1666666716337204|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.5555555820465088|0.71875|0.8046875|0.1640625|1.0|0.0|0.6640625|0.40625|0.734375|1.0|0.3968254327774048|1.0|0.0|1.0|0.4444444477558136|1.0|1.0|0.7698412537574768|0.5078125|1.0|0.4126984179019928|1.0|0.4285714328289032|0.0|1.0|3.0|0.0|0.4296875|0.6171875|0.0|0.0|0.0|0.0|0.0|0.5|0.5
Rogue:0.5555555820465088|0.31225645542144775|0.0476190485060215|15.0|0.0|0.29616981744766235|0.0|0.4140625|0.0703125|0.6190476417541504|0.3671875|0.3650793731212616|0.0|1.0|0.817460298538208|0.2698412835597992|0.1984127014875412|0.390625|0.06349208205938339|0.0|0.7698412537574768|0.046875|0.1428571343421936|0.0476190485060215|0.0|15.0|0.5476190447807312|1.0|0.0|0.3730158805847168|0.5859375|0.828125|0.8095238208770752|1.0|1.0|1.0|0.0|0.8515625|1.0|0.0|1.0|1.0|1.0|0.5158730149269104|0.0|1.0|0.0|0.984375|4.0|0.5|1.0|0.8730158805847168|0.0|1.0|3.0|0.0|0.5|0.609375|0.0|0.0|0.3515625|0.6484375|0.0|0.5|0.30158731341362
Rubber Bell:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.21875|0.16668371856212616|0.4841269552707672|0.5625|0.0|0.1746031790971756|0.0|0.5714285969734192|0.7539682388305664|0.0|0.0|0.3888888657093048|0.5|0.5079365372657776|0.7576913833618164|0.04499194771051407|0.007936508394777775|1.0|15.0|0.4932304918766022|0.0|0.0|0.36356332898139954|0.8678981065750122|0.1875|0.5060023069381714|1.0|0.0|0.5|0.5|0.5|0.0|0.0|1.0|1.0|1.0|0.510129451751709|1.0|1.0|0.8066666722297668|0.6549999713897705|0.0|0.570948600769043|1.0|0.6186828017234802|0.0|1.0|0.0|1.0|0.422648549079895|0.5|0.7109375|0.7109375|0.7109375|0.7109375|0.0|0.38999998569488525|0.35481342673301697
Scape Shape Pad:0.6984127163887024|0.31225645542144775|0.0476190485060215|15.0|0.1587301641702652|0.2142857313156128|1.0|0.328125|0.0|0.4444444477558136|0.7222222089767456|0.7460317611694336|0.2460317462682724|0.0|0.3333333432674408|0.7301587462425232|0.7539682388305664|0.0|0.2380952388048172|0.296875|0.15079365670681|1.0|0.0714285746216774|0.0476190485060215|0.0|15.0|0.4761904776096344|0.0|0.0|0.571428656578064|0.8203125|0.8046875|0.3730158805847168|1.0|0.0|0.6640625|0.7578125|0.0|1.0|0.0|1.0|1.0|1.0|0.7936508059501648|0.0|1.0|0.6269841194152832|0.5234375|4.0|0.658730149269104|1.0|0.8492063283920288|0.0|1.0|1.0|0.0|0.4140625|0.3125|0.0|0.6953125|0.3515625|0.0|0.0|0.5|0.261904776096344
Seventy Two Bass:0.0|0.230158731341362|0.0476190485060215|12.0|0.5317460298538208|0.4047619104385376|3.0|0.7265625|0.11075662821531296|0.7777777910232544|0.40329256653785706|0.7063491940498352|0.4523809552192688|1.0|0.8015872836112976|0.6984127163887024|0.6904761791229248|0.0|0.0|0.296875|0.2777777910232544|1.0|0.1825396865606308|0.0|1.0|15.0|0.4761904776096344|0.0|0.0|0.69047611951828|0.4453125|0.375|1.0|0.0|0.0|0.65625|0.7890625|0.65625|1.0|0.1587301641702652|1.0|1.0|1.0|0.734375|2.0|1.0|1.0|1.0|3.0|0.6984127163887024|1.0|0.8046875|0.0|1.0|2.0|0.0|0.6015625|0.6171875|0.0|0.1640625|0.0|0.515625|-24.0|0.5|0.2818392217159271
Shark Pad:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.25|0.5555555820465088|0.8809523582458496|0.625|0.9444444179534912|0.7698412537574768|0.0|0.095238097012043|0.6796875|0.6349206566810608|0.0|0.1349206417798996|0.453125|0.1031746044754982|0.5278124809265137|0.011247947812080383|0.0476190485060215|0.0|15.0|0.0|0.0|0.0|0.5079365372657776|0.8984375|0.8828125|0.3730158805847168|1.0|0.0|0.7890625|0.578125|0.9140625|1.0|0.0|1.0|1.0|1.0|0.47295185923576355|1.0|1.0|0.8809523582458496|0.5079365372657776|2.0|0.5893903374671936|1.0|0.5724378824234009|0.0|1.0|1.0|0.0|0.421875|0.5625|0.523809552192688|0.9126983880996704|0.671875|0.523809552192688|0.0|0.4453125|0.4841269850730896
Slip Sliding:0.341269850730896|0.4449390769004822|0.2380952388048172|15.0|0.3968254029750824|0.593463122844696|1.0|0.0703125|0.0793650820851326|0.7857142686843872|0.2777777910232544|0.4682539701461792|0.2936508059501648|1.0|0.0873015969991684|0.8492063283920288|0.0|0.0|0.436507910490036|0.3515625|0.40625|1.0|0.37548840045928955|0.01587301678955555|1.0|15.0|0.1349206566810608|0.0|0.0|0.7936508655548096|0.796875|0.8984375|0.5634920597076416|1.0|0.0|0.8046875|0.609375|0.234375|1.0|0.0|1.0|1.0|1.0|0.5758490562438965|-1.0|1.0|0.0|0.4453125|5.0|0.5714285969734192|1.0|0.6744087934494019|-1.0|1.0|4.0|0.0|0.40625|0.5703125|0.1796875|0.1796875|0.21047620475292206|0.1796875|12.0|0.234375|0.22387215495109558
Slow Roll Strings:0.3730158805847168|0.42905962467193604|0.0476190485060215|15.0|0.2777777910232544|0.0942005068063736|2.0|0.21875|0.6875|0.9126983880996704|0.6666666865348816|0.4047619104385376|0.0|1.0|0.2857142984867096|0.0|0.0|0.0|0.0|0.4765625|0.9920634627342224|0.5|0.04499194771051407|0.8333333134651184|1.0|15.0|0.5396825671195984|1.0|5.0|0.31058651208877563|0.90625|0.171875|0.9444444179534912|1.0|0.0|0.7265625|0.578125|0.796875|0.0|0.0|1.0|1.0|1.0|0.6055149435997009|0.0|1.0|0.8333333134651184|0.5|1.0|0.43444445729255676|1.0|0.6715861558914185|0.0|1.0|4.0|0.0|0.578125|0.5859375|0.7890625|0.8390624523162842|0.0|0.7890625|0.0|0.2199999988079071|0.2734375
Sol Bass:0.6984127163887024|0.31225645542144775|0.0476190485060215|15.0|0.1587301641702652|0.2142857313156128|1.0|0.328125|0.0873015895485878|0.4444444477558136|0.3174603283405304|0.89682537317276|0.0873015895485878|0.0|0.3333333432674408|0.7301587462425232|0.0317460335791111|0.0|0.2063491940498352|0.296875|0.15079365670681|1.0|0.0714285746216774|0.0476190485060215|0.0|15.0|0.4761904776096344|0.0|0.0|0.4444444477558136|0.8125|0.78125|0.6984127163887024|1.0|0.0|0.9375|0.7578125|0.0|1.0|0.3968254327774048|1.0|1.0|1.0|0.6746031641960144|0.0|1.0|0.0|0.5234375|5.0|0.658730149269104|1.0|0.8809523582458496|0.0|1.0|4.0|0.0|0.4140625|0.3125|0.0|0.6953125|0.3515625|0.4921875|0.0|0.5|0.2818392217159271
Star Dust Strings:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.359375|0.4365079402923584|0.4365079402923584|0.6746031641960144|0.699999988079071|0.7301587462425232|0.0|0.4365079402923584|0.8730158805847168|0.699999988079071|0.0|0.2142857164144516|0.1484375|1.0|0.5|0.057398803532123566|0.0476190485060215|1.0|15.0|0.7265791893005371|1.0|6.0|0.3571428954601288|0.96875|0.78125|0.5|1.0|0.0|0.328125|0.8125|0.9765625|1.0|0.2539682686328888|1.0|1.0|1.0|0.5478326082229614|0.0|1.0|0.0|0.6484375|4.0|0.5984252095222473|1.0|0.5478326082229614|0.0|1.0|3.0|0.0|0.5|0.5|0.0|0.8984375|0.5|0.30000001192092896|0.0|0.1953125|0.5
Star Talk Pad:0.0|0.31225645542144775|0.0476190485060215|15.0|0.4523809552192688|0.4523809552192688|1.0|0.6328125|0.380952388048172|0.4444444477558136|0.7063491940498352|0.8809523582458496|0.0|1.0|0.7857142686843872|0.5714285969734192|0.1984127014875412|0.0|0.2142857164144516|0.296875|0.2063492089509964|0.484375|0.1587301641702652|0.0476190485060215|0.0|15.0|0.4761904776096344|0.0|6.0|0.69047611951828|0.4140625|0.8984375|0.8095238208770752|0.0|0.0|0.6015625|0.0|1.0|1.0|0.2936508059501648|1.0|1.0|1.0|0.6904761791229248|-1.0|1.0|0.738095223903656|0.0078125|1.0|0.6111111044883728|0.0|0.7460317611694336|0.0|1.0|2.0|0.0|0.6015625|0.5625|0.0|0.859375|0.3515625|0.0|0.0|0.5|0.3671875
Stereo Saw:0.0|0.31225648522377014|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.07249999791383743|0.11075662076473236|0.3974480628967285|0.6269841194152832|0.699999988079071|0.11075662076473236|0.0|0.3974480628967285|0.3967844247817993|0.699999988079071|0.0|0.6349206566810608|1.0|1.0|0.5|0.04499194771051407|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.5317460894584656|0.5|0.5|0.0|0.0|0.0|0.984375|0.8671875|0.5|1.0|0.0|1.0|1.0|1.0|0.7072585225105286|0.0|1.0|0.4126984179019928|0.578125|4.0|0.5|0.0|0.510129451751709|0.0|1.0|3.0|0.0|0.5|0.5|0.3828125|0.3828125|0.3828125|0.3828125|0.0|0.10000000149011612|0.562341570854187
Sweet Tooth:0.6984127163887024|0.31225645542144775|0.0476190485060215|15.0|0.1587301641702652|0.2142857313156128|1.0|0.328125|0.341269850730896|0.4444444477558136|0.658730149269104|0.6190476417541504|0.4523809552192688|0.0|0.3333333432674408|0.5714285969734192|0.5952380895614624|0.0|0.4375|0.296875|0.4375|0.0390625|0.380952388048172|0.0476190485060215|1.0|15.0|0.4761904776096344|0.0|6.0|0.6875|0.8515625|0.6484375|0.2460317462682724|1.0|0.0|0.6015625|0.0|1.0|1.0|0.2460317462682724|1.0|1.0|1.0|0.4523809850215912|0.0|1.0|0.4841269850730896|0.5234375|1.0|0.6111111044883728|1.0|0.8492063283920288|0.0|1.0|1.0|0.0|0.6015625|0.6796875|0.0|0.859375|0.3515625|0.0|0.0|0.5|0.4682539701461792
Synth on Screen:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.4453125|0.3888888955116272|0.3974480628967285|0.658730149269104|0.699999988079071|0.11075662076473236|0.0|0.3974480628967285|0.3967844247817993|0.699999988079071|0.0|0.1825396865606308|0.5703125|0.3730158805847168|1.0|0.4365079402923584|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.6825397610664368|0.24957960844039917|0.8359375|0.2421875|0.0|0.0|0.8828125|0.8984375|1.0|1.0|0.484127014875412|1.0|1.0|1.0|0.8492063283920288|0.0|1.0|1.0|0.3671875|2.0|0.5|1.0|0.6111111044883728|-1.0|1.0|1.0|0.0|0.5|0.5|0.0|0.734375|0.203125|0.30000001192092896|0.0|0.5|0.420634925365448
Synth Piano:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.07249999791383743|0.1428571492433548|0.39744803309440613|0.6428571343421936|0.5|0.0|0.0|0.7540072202682495|0.7698412537574768|0.0|0.0|0.015873020514845848|0.0|0.7952755689620972|1.0|0.3611854016780853|0.6428571343421936|0.0|15.0|0.24614837765693665|2.0|2.0|0.36507943272590637|0.8297396898269653|0.5|0.3888888955116272|1.0|0.0|0.5|0.5|0.5|1.0|0.0|1.0|0.0|1.0|0.5478326082229614|0.0|1.0|0.1527777761220932|0.5439453125|4.0|0.5|1.0|0.5690018534660339|0.0|1.0|1.0|0.0|0.5|0.5|0.4173228442668915|0.4173228442668915|0.4173228442668915|0.4173228442668915|0.0|0.4000000059604645|0.7079439163208008
Synthetic Xylophone:0.5714285969734192|0.055545624345541|0.0476190485060215|15.0|0.5079365372657776|0.4920634925365448|1.0|0.1640625|0.0873015895485878|0.658730149269104|0.4444444477558136|0.3730158805847168|0.039682537317276|0.0|0.7301587462425232|0.6746031641960144|0.1984127014875412|0.0|0.4523809552192688|0.0625|0.5952380895614624|0.9453125|0.17996782064437866|0.1746031790971756|0.0|15.0|0.0|0.0|8.0|0.4126984477043152|0.7421875|0.9609375|0.4761904776096344|1.0|0.0|0.765625|0.7578125|0.9140625|0.0|0.0|1.0|1.0|1.0|0.48991310596466064|0.0|1.0|0.6111111044883728|0.8515625|1.0|0.4126984179019928|1.0|0.5892559885978699|0.0|1.0|4.0|0.0|0.5859375|0.46875|0.1796875|0.4365079402923584|0.1796875|0.2222222238779068|0.0|0.28125|0.3968254029750824
Tiny Echoes:0.3253968358039856|0.2936508059501648|0.0476190485060215|15.0|0.2777777910232544|0.2698412835597992|0.0|0.328125|0.1269841343164444|0.7222222089767456|0.5952380895614624|0.4682539701461792|0.0873015895485878|1.0|0.7777777910232544|0.7301587462425232|0.380952388048172|0.0|0.2063491940498352|0.296875|0.658730149269104|0.6796875|0.2777777910232544|1.0|1.0|15.0|0.4761904776096344|3.0|0.0|0.7460317611694336|0.21875|0.796875|0.2380952388048172|1.0|0.0|0.0|1.0|0.0|1.0|0.341269850730896|1.0|1.0|1.0|0.579365074634552|0.0|1.0|0.7777777910232544|0.8203125|1.0|0.5158730149269104|1.0|0.53125|0.0|1.0|1.0|0.0|0.4140625|0.5|0.0|0.6953125|0.3515625|0.4921875|0.0|0.5|0.4140625
Toy Helicopter:0.5396825671195984|0.14406262338161469|0.8492063283920288|15.0|0.3095238208770752|0.0|1.0|0.328125|0.4761904776096344|0.5396825671195984|0.3333333432674408|0.3968254029750824|0.0714285746216774|1.0|0.6349206566810608|0.1269841343164444|0.190476194024086|0.0|0.3730158805847168|0.5|0.523809552192688|0.1484375|0.0|0.095238097012043|1.0|17.0|0.2063492089509964|3.0|1.0|0.6746032238006592|0.0234375|0.890625|0.7301587462425232|1.0|0.0|0.671875|0.265625|0.9609375|1.0|0.0|1.0|1.0|1.0|0.6687494516372681|0.0|1.0|0.6666666865348816|0.6328125|4.0|0.380952388048172|1.0|0.627436101436615|0.0|1.0|2.0|0.0|0.5|0.703125|0.8253968358039856|0.8253968358039856|0.8253968358039856|0.8253968358039856|0.0|0.296875|0.8730158805847168
Toy Xylophone:0.5714285969734192|0.055545624345541|0.0476190485060215|15.0|0.5079365372657776|0.4920634925365448|1.0|0.1484375|0.0793650820851326|0.658730149269104|0.3492063581943512|0.3730158805847168|0.2857142984867096|0.0|0.7301587462425232|0.4761904776096344|0.1984127014875412|0.0|0.3095238506793976|0.0546875|0.5952380895614624|0.9453125|0.17996782064437866|0.1746031790971756|0.0|15.0|0.0|0.0|8.0|0.5158730149269104|0.2890625|0.9609375|0.3095238208770752|1.0|0.0|0.84375|0.796875|1.0|0.0|0.0|1.0|1.0|1.0|0.6023052930831909|1.0|1.0|0.6111111044883728|0.0703125|0.0|0.3888888955116272|1.0|0.5061666965484619|1.0|1.0|0.0|0.0|0.5859375|0.46875|0.1796875|0.3253968358039856|0.1796875|0.2222222238779068|0.0|0.359375|0.5
Transistor Reeds:1.0|0.055545624345541|0.0476190485060215|15.0|0.4920634925365448|0.0|1.0|0.1875|0.1031746044754982|0.9126983880996704|0.4047619104385376|0.7936508059501648|0.6507936716079712|0.0|0.60317462682724|0.5873016119003296|0.0|0.2265625|0.4126983880996704|0.6875|0.579365074634552|0.9375|0.055545624345541|0.1746031790971756|1.0|15.0|0.0|0.0|0.0|0.5158730149269104|0.65625|0.90625|0.5714285969734192|1.0|1.0|0.8203125|0.8203125|0.875|1.0|0.297014445066452|0.0|0.0|1.0|0.5925507545471191|-1.0|1.0|0.1190476194024086|0.9140625|1.0|0.5952380895614624|1.0|0.5758490562438965|0.0|1.0|1.0|0.0|0.59375|0.390625|0.1796875|0.90625|0.01587301678955555|0.2777777910232544|0.0|0.234375|0.2777777910232544
Trinidad Plucks:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.21875|0.0859375|0.3730158805847168|0.5158730149269104|0.738095223903656|0.2063492089509964|0.0|0.4761904776096344|0.5158730149269104|0.0|0.0|0.111111119389534|0.0|0.9047619104385376|0.9140625|0.28119972348213196|0.02380952425301075|1.0|15.0|0.432666152715683|0.0|2.0|0.4206349849700928|0.828125|0.8359375|0.2936508059501648|0.0|0.0|0.5625|0.78125|0.1640625|1.0|0.0|1.0|1.0|1.0|0.5892559885978699|0.0|1.0|0.01587301678955555|0.5|4.0|0.5812162756919861|1.0|0.6243606805801392|-1.0|1.0|4.0|0.0|0.578125|0.40625|0.96875|0.9503174424171448|0.0|0.96875|0.0|0.25|0.3968254029750824
Vanguard Brass:1.0|0.055545624345541|0.0476190485060215|15.0|0.4920634925365448|0.0|1.0|0.40625|0.1746031790971756|0.6984127163887024|0.3333333432674408|0.0|0.24015873670578003|0.0|0.5079365372657776|0.2936508059501648|0.0|0.0|0.1349206417798996|0.7890625|0.579365074634552|0.9375|0.055545624345541|0.1746031790971756|1.0|15.0|0.0|0.0|0.0|0.2460317760705948|0.8046875|0.828125|0.6111111044883728|1.0|0.0|0.9140625|0.84375|0.90625|1.0|0.297014445066452|1.0|1.0|1.0|0.5792359709739685|-1.0|1.0|0.6111111044883728|0.8203125|2.0|0.3968254029750824|1.0|0.5140542984008789|0.0|1.0|2.0|0.0|0.609375|0.4375|0.1796875|0.90625|0.0|0.1796875|0.0|0.171875|0.5703125
Vintage Chorus Bass:0.0|0.0|0.1111111119389534|15.0|0.0317460335791111|0.0942005068063736|0.0|0.28031253814697266|0.095238097012043|0.9126983880996704|0.4285714328289032|0.0793650820851326|0.0|0.0|0.5158730149269104|0.4682539701461792|0.1349206417798996|0.21875|0.055555559694767|0.640625|1.0|0.5|0.04499194771051407|0.8333333134651184|1.0|15.0|0.5396825671195984|1.0|5.0|0.142857164144516|0.9118750095367432|0.1640625|0.4285714328289032|1.0|0.0|0.7265625|0.796875|0.8359375|1.0|0.09991505742073059|1.0|1.0|1.0|0.6411996483802795|0.0|1.0|0.02380952425301075|0.0546875|4.0|0.5724999904632568|1.0|0.6395628452301025|-1.0|1.0|3.0|0.0|0.4296875|0.5625|0.8888888955116272|0.8650793433189392|0.0|0.8888888955116272|0.0|0.1953125|0.5
Wave Pad:0.1190476194024086|0.2834424376487732|0.007936508394777775|17.0|0.095238097012043|0.0|3.0|0.2578125|0.5|0.4841269552707672|0.6428571343421936|0.8253968358039856|0.4523809552192688|0.0|0.7063491940498352|0.5|0.7301587462425232|0.0|0.3730158805847168|1.0|1.0|0.8203125|0.7005908489227295|0.0|1.0|15.0|0.658730149269104|1.0|8.0|0.6428571343421936|0.796875|0.203125|0.3968254029750824|1.0|0.0|0.1796875|0.421875|0.890625|1.0|0.4217303693294525|1.0|1.0|1.0|0.6395628452301025|-1.0|1.0|0.53125|0.2578125|3.0|0.5714285969734192|1.0|0.6965096592903137|-1.0|1.0|3.0|0.0|0.4140625|0.5625|0.7421875|0.8253968358039856|0.0|0.7421875|12.0|0.1484375|0.2460317462682724
Zonk Pluck:0.0|0.31225645542144775|0.0476190485060215|15.0|0.5|0.29616981744766235|0.0|0.5234375|0.0|0.46805045008659363|0.6269841194152832|0.0|0.0|0.0|0.0|0.6904761791229248|0.0|0.0|0.0|0.0|1.0|0.5|0.05739879235625267|0.0476190485060215|0.0|15.0|0.29616981744766235|0.0|0.0|0.5096803903579712|0.5|0.9765625|0.0|1.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|1.0|1.0|0.7282047271728516|0.0|1.0|0.0|0.5|0.0|0.5|0.0|0.5478326082229614|-1.0|0.0|0.0|1.0|1.0|0.5|1.0|1.0|1.0|1.0|0.0|0.10000000149011612|0.5
