@params:Body Decay|Body High-Cut|Body Low-Cut|Body Mix|Body On/Off|Body Size|Body Type|D Damping|D Mass < Key|D Pos < Key|D Pos < Vel|D Pos Abs|D Stiff < Key|D Stiffness|D Velo < Key|D Velocity|Damp Pos|Damper Gated|Damper Mass|Damper On|E Pos|E Pos < Key|E Pos < Vel|E Pos Abs|Error|Exc Damping|Exc Mass|Exc Mass < Key|Exc Mass < Vel|Exc On/Off|Exc Stiff < Key|Exc Stiff < Vel|Exc Stiffness|Exc Vel < Key|Exc Vel < Vel|Exc Velocity|Exciter Type|FEG < Vel|FEG Att < Vel|FEG Attack|FEG Decay|FEG On/Off|FEG Release|FEG Sustain|Filter Freq|Filter On/Off|Filter Reso|Filter Type|Fine Tune|Freq < Env|Freq < Key|Freq < LFO|Key Priority|LFO Delay|LFO Fade In|LFO On/Off|LFO Shape|LFO Speed|LFO Sync On|LFO SyncRate|Note PB Range|Octave|PB Range|Pickup On/Off|Pickup Pos|Porta Legato|Porta On/Off|Porta Prop|Porta Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Reso < Env|Reso < Key|Reso < LFO|S Damp < Key|S Decay < Key|S Decay Ratio|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Str Damping|Str Inharmon|Stretch|String Decay|T Mass < Key|T Mass < Vel|Term Fng Stiff|Term Fret Stiff|Term Mass|Term On/Off|Uni Delay|Uni Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib Speed|Vibrato On/Off|Voices|Volume
Jazz Basic Guitar:0.6666666865348816|0.6269841194152832|0.375|0.0|1.0|2.0|0.0|0.5634920597076416|0.0|0.0|0.0|0.0|0.0|0.8571428656578064|0.0|0.0|0.6190476417541504|1.0|0.60317462682724|1.0|0.8188976645469666|0.0|0.0|0.0|0.0|0.9682539701461792|0.34375|-0.1015625|0.5952380895614624|1.0|0.0|0.0|0.4609375|0.0|0.7301587462425232|0.34965550899505615|3.0|0.0|0.0|0.7698412537574768|0.3671875|1.0|0.3671875|1.0|0.7244094610214233|1.0|0.14960630238056183|0.0|0.5|-0.5158730149269104|0.421875|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|1.0|0.761904776096344|0.0|0.0|1.0|0.453125|-0.0625|0.5|5.0|0.0|0.0|0.0|0.0|0.4296875|-0.421875|0.7142857313156128|0.0|0.5|0.5|0.0|0.0|0.6269841194152832|0.34375|0.8015872836112976|0.7086614370346069|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6507936716079712|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.1031746044754982
Jazz Bright Guitar:0.453125|0.6269841194152832|0.375|0.390625|1.0|2.0|1.0|0.5634920597076416|0.0|0.0|0.0|0.0|0.0|0.8571428656578064|0.0|0.0|0.6190476417541504|1.0|0.60317462682724|1.0|0.8188976645469666|0.0|0.0|0.0|0.0|0.9682539701461792|0.34375|0.0|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.7301587462425232|0.3468872904777527|3.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.6190476417541504|0.0|0.0|1.0|0.453125|0.015625|0.5|2.0|0.0|0.0|0.0|0.0|0.3359375|-0.421875|0.7142857313156128|0.0|0.5|0.5|0.0|0.0|0.5873016119003296|0.375|0.8015872836112976|0.8110235929489136|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6507936716079712|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.1825396865606308
Jazz Soft Guitar:0.8888888955116272|0.4921875|0.8888888955116272|0.3203125|1.0|3.0|1.0|0.2578125|-0.2421875|0.0|0.0|0.0|0.0|0.682539701461792|-0.2421875|0.3828125|0.8650793433189392|1.0|0.34375|1.0|0.7559055089950562|-0.3515625|0.0|1.0|0.4375|0.6349206566810608|0.0|-0.1171875|0.234375|1.0|-0.171875|0.0|0.7460317611694336|-0.109375|0.6428571343421936|0.27214565873146057|3.0|0.2109375|0.5476190447807312|0.046875|0.109375|1.0|0.5079365372657776|1.0|0.19685038924217224|1.0|0.023622047156095505|1.0|0.5|0.6746031641960144|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|1.0|0.5634920597076416|0.0|0.0|0.0|0.25|0.03125|0.5|2.0|0.0|0.0|0.21875|0.0|0.3125|0.359375|0.25|0.0|0.5|0.5|0.0|0.0|0.682539701461792|0.015625|0.60317462682724|0.8267716765403748|0.0|0.421875|0.8095238208770752|0.5873016119003296|0.5|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.359375|1.0|4.0|0.3650793731212616
Kalimba Big:0.0|0.4921875|0.8333333730697632|1.0|0.0|2.0|0.0|0.841269850730896|0.0|0.0|0.0|0.0|0.0|0.234375|0.0|0.2460317462682724|0.6190476417541504|1.0|0.0234375|0.0|0.0|0.0|1.0|0.0|0.296875|1.0|0.296875|-0.265625|0.578125|1.0|0.0|0.5463719367980957|0.25|0.0|0.4999321699142456|0.6100000143051147|3.0|0.0|1.0|0.568965494632721|0.2931034564971924|1.0|0.658730149269104|0.2936508059501648|0.8199999928474426|0.0|0.4000000059604645|1.0|0.3984375|0.0|0.0|0.0|2.0|0.0|0.0|0.0|4.0|0.6349206566810608|0.0|20.0|48.0|0.0|2.0|1.0|1.0|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.46875|0.6349206566810608|0.3984375|0.0|0.5|0.5|0.0|0.0|0.296875|0.0|0.5|1.0|0.0|0.203125|0.0078125|1.0|1.0|1.0|0.0|0.921875|1.0|0.0|0.8015873432159424|0.7795275449752808|0.0|0.0|0.0|0.8809523582458496|0.0|1.0|0.4841269850730896
Koto:0.7222222089767456|0.8333333134651184|0.3888888955116272|1.0|1.0|2.0|0.0|0.140625|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.3984375|0.6190476417541504|1.0|0.7936508059501648|1.0|0.8110235929489136|0.0|0.0|0.0|0.0|0.4765625|0.34375|0.0|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.7301587462425232|0.23994091153144836|3.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.390625|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.5158730149269104|-0.15625|0.1015625|0.0|0.5|0.5|0.0|0.0|0.5555555820465088|0.5396825671195984|0.8015872836112976|0.6220472455024719|0.0|0.0|0.6111111044883728|0.5|0.6349206566810608|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.6349206566810608
Light String Pluck:0.8571428656578064|0.3968254029750824|0.4682539701461792|0.3492063581943512|1.0|3.0|3.0|0.6269841194152832|0.0|0.0|0.0|0.0|0.0|0.8571428656578064|0.0|0.0|0.2698412835597992|1.0|0.3650793731212616|0.0|0.976190447807312|0.0|0.0|0.0|0.0|1.0|0.34375|0.0|0.59375|1.0|0.0|0.0|0.4920634925365448|0.0|0.6875|0.420634925365448|3.0|0.0|0.0|0.0|0.6034482717514038|1.0|0.5|0.29032257199287415|0.07000000029802322|1.0|0.290909081697464|7.0|0.5|0.0|0.0|0.359375|2.0|0.5|0.5|1.0|0.0|0.7142857313156128|0.0|14.0|48.0|1.0|2.0|1.0|0.8661417365074158|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.21875|0.0|-0.421875|0.7142857313156128|0.0|0.5|0.5|0.0|0.0|0.25|1.0|0.8015872836112976|1.0|0.0|0.8125|0.1428571492433548|0.5158730149269104|1.0|0.0|0.4453125|1.0|1.0|1.0|0.8015872836112976|0.125|0.0|0.0|0.0|0.5317460298538208|1.0|3.0|0.07441814988851547
Mallet School:0.5396825671195984|0.0|0.0|0.3968254029750824|1.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|1.0|0.5|0.0|1.0|0.0|0.0|0.0|0.0|0.5|0.4841269850730896|0.0|0.0|1.0|0.0|0.78125|0.3095238208770752|0.0|0.703125|0.4523809552192688|3.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.6100000143051147|1.0|0.290909081697464|5.0|0.5|0.0|0.6092870235443115|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|-1.0|2.0|1.0|0.8671875|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.0|1.0|0.5|0.5|0.296875|0.0|0.0|0.817460298538208|0.6666666865348816|0.484375|1.0|0.0|1.0|1.0|1.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.2222222238779068
Meow Keys:1.0|0.6507936716079712|0.0396825410425663|0.0396825410425663|1.0|4.0|1.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.190476194024086|0.0|0.0|0.0|0.0|0.5|0.7777777910232544|0.0|0.0|1.0|0.0|0.71875|0.765625|0.0|0.375|0.3174603283405304|1.0|0.171875|0.5390625|0.3203125|0.568965494632721|1.0|0.5|0.230158731341362|0.8399999737739563|1.0|0.7636363506317139|8.0|0.890625|0.4375|-0.171875|1.0|1.0|1.0|0.0|1.0|0.0|0.5|1.0|3.0|48.0|-1.0|2.0|1.0|0.875|1.0|1.0|0.0|0.1328125|0.5|0.5|0.0|0.0|0.0|0.140625|0.0|0.0|-0.15625|1.0|-1.0|0.5|0.5|0.0|0.0|1.0|0.5|0.5|1.0|0.375|0.46875|0.5555555820465088|0.8333333134651184|0.658730149269104|1.0|0.5625|0.1640625|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.420634925365448
Metal Arp Pluck:1.0|0.0|0.0|0.0|0.0|4.0|0.0|0.4920634925365448|0.0|0.0|0.0|0.0|0.0|0.5476190447807312|0.0|0.420634925365448|0.0|1.0|0.3968254029750824|0.0|1.0|0.0|0.0|0.0|0.0|0.33070865273475647|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|3.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|1.0|1.0|0.5590550899505615|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.1953125|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.0|0.5|0.0|0.5|0.3046875|0.0|0.0|0.5|0.5|0.5|0.0|0.5|0.5|0.0|0.0|0.5|0.4375|0.5|0.5|0.5|0.5|1.0|4.0|0.3650793731212616
Metal Reso Pluck:0.4453125|0.25|0.21259842813014984|0.976190447807312|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.920634925365448|0.0|0.0|0.0546875|0.0|0.5714285969734192|1.0|1.0|0.0|0.0|0.0|0.0|0.9603174328804016|0.1484375|0.0|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.7301587462425232|0.34645670652389526|3.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|46.0|0.0|2.0|0.0|0.5555555820465088|0.0|0.0|1.0|0.453125|0.046875|0.5|5.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.3984375|-1.0|0.5|0.5|0.0|0.0|0.8015872836112976|0.4453125|0.8015872836112976|0.7795275449752808|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.5
Moving Filter Pad:0.6349206566810608|0.390625|1.0|0.9920635223388672|1.0|2.0|0.0|0.015625|0.0|0.0|0.0|0.0|0.0|0.817460298538208|0.0|0.0|0.6507936716079712|1.0|0.0|0.0|0.748031497001648|0.0|0.0|0.0|0.0|0.7301587462425232|0.5079365372657776|0.25|0.0|1.0|0.0|0.03125|0.34375|0.28125|0.0|0.43922245502471924|0.0|0.0|0.0|0.8571428656578064|0.841269850730896|1.0|0.738095223903656|0.0|0.3779527544975281|1.0|0.4251968562602997|3.0|0.5|0.682539701461792|0.0|-0.4173228442668915|2.0|0.0|0.0|1.0|3.0|0.8253968358039856|1.0|16.0|48.0|0.0|2.0|0.0|0.3828125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.3984375|0.0|0.0|0.5|0.5|0.0|0.0|0.4765625|0.1796875|0.8015873432159424|0.7716535329818726|0.0|0.0|0.46875|0.5476190447807312|0.6269841194152832|0.0|0.0|0.0|0.0|0.0|0.8015873432159424|0.60317462682724|0.4375|0.0|0.6349206566810608|0.5317460298538208|1.0|3.0|0.4444444477558136
Moving Space Alarm:0.4140625|0.484375|0.1015625|0.9920634627342224|0.0|4.0|0.0|0.015625|0.0|0.0|0.0|0.0|0.0|0.817460298538208|0.0|0.0|0.6507936716079712|1.0|0.0|0.0|0.7401574850082397|0.0|0.0|0.0|0.0|0.7301587462425232|0.5079365372657776|-0.25|0.0|1.0|0.0|0.03125|0.34375|-0.28125|0.0|0.4330708682537079|0.0|0.0|0.0|0.421875|0.738095223903656|1.0|0.6666666865348816|0.5|0.3779527544975281|1.0|0.9527559280395508|7.0|0.5|0.682539701461792|0.0|0.841269850730896|1.0|0.0|0.0|1.0|2.0|0.8253968358039856|0.0|0.0|48.0|0.0|2.0|0.0|0.453125|1.0|1.0|1.0|0.453125|-0.203125|0.5|7.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.0|0.0|0.5|0.5|0.0|0.0|0.203125|0.1796875|0.8015872836112976|0.4881889820098877|0.0|0.0|0.46875|0.5476190447807312|0.6269841194152832|0.0|0.0|0.0|1.0|1.0|0.8015872836112976|0.60317462682724|0.4375|0.0|0.6349206566810608|0.5317460298538208|1.0|4.0|0.09916806221008301
Moving String Pad:0.4453125|0.2109375|0.25196850299835205|1.0|1.0|0.0|0.0|0.7460317611694336|0.0|0.0|0.0|0.0|0.0|0.4375|0.0|0.0|0.6190476417541504|0.0|0.0|1.0|0.817460298538208|0.0|0.0|0.0|0.0|0.9603174924850464|0.5|0.0|0.5952380895614624|1.0|0.0|0.0|0.328125|0.0|0.7301587462425232|0.5067052245140076|2.0|0.0|0.0|0.3671875|0.3671875|0.0|0.3671875|1.0|0.5039370059967041|1.0|0.32283464074134827|2.0|0.5|0.0|0.0|0.7222222089767456|2.0|0.0|0.0|1.0|0.0|0.328125|1.0|7.0|48.0|0.0|2.0|0.0|0.453125|0.0|0.0|1.0|0.453125|0.3125|0.5|6.0|0.0|0.0|0.0|0.0|0.0|0.3984375|0.421875|0.0|0.5|0.5|0.0|0.0|0.6190476417541504|0.203125|0.8015873432159424|0.9527559280395508|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015873432159424|0.3359375|0.296875|0.0|0.296875|0.5317460298538208|1.0|2.0|0.1269841343164444
Mute Snap Guitar:0.6640625|0.9365079402923584|0.920634925365448|0.3730158805847168|1.0|2.0|1.0|0.460317462682724|0.0|0.0|0.0|0.0|0.0|0.2936508059501648|0.0|0.02380952425301075|0.30158731341362|0.0|0.2539682686328888|1.0|0.4126984179019928|0.0|0.0|0.0|0.0|0.6190476417541504|0.3492063581943512|0.0|0.0|1.0|0.0|0.828125|0.682539701461792|0.0|0.859375|0.2222222238779068|1.0|0.0|0.0|0.2931034564971924|0.5555555820465088|0.0|1.0|0.9047619104385376|0.3125|1.0|0.203125|2.0|0.5|0.0|0.0|-0.03437500074505806|0.0|0.1587301641702652|0.96875|1.0|0.0|0.5873016119003296|1.0|16.0|48.0|0.0|2.0|1.0|1.0|1.0|0.0|0.0|0.3359375|0.125|0.5|2.0|0.0|0.0|0.0|0.0|0.3125|0.578125|0.7734375|0.0|0.5|0.5|0.0|0.0|0.359375|0.2109375|0.5|0.9765625|0.0|0.71875|0.8515625|0.9365079402923584|0.0873015895485878|1.0|0.359375|0.2109375|0.0|0.0|0.65625|0.125|0.5546875|0.5|0.359375|0.3515625|1.0|4.0|0.3571428656578064
New Age String:0.9609375|0.2777777910232544|0.4841269850730896|0.5354330539703369|1.0|4.0|2.0|0.4523809552192688|0.0|0.0|0.0|0.0|0.0|0.5511810779571533|0.46875|0.095238097012043|0.2222222238779068|0.0|0.2578125|0.0|0.4803149700164795|0.0|0.0|0.0|0.0|0.30158731341362|0.841269850730896|0.0|0.0|1.0|0.0|0.0|0.5158730149269104|0.0|0.90625|0.3095238208770752|3.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|1.0|0.0|0.2890625|0.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|0.0|0.0859375|0.0|0.0|0.0|0.5|0.3125|0.5|4.0|0.0|0.0|0.0|0.0|0.171875|0.3125|0.171875|0.0|0.5|0.5|0.0|0.0|0.84375|0.1015625|0.5|1.0|0.0|0.625|0.6190476417541504|0.4682539701461792|0.4444444477558136|1.0|0.2890625|0.25|1.0|0.0|0.5|0.46875|0.0625|0.5|0.15625|0.1953125|1.0|4.0|0.2063492089509964
Nice Harp:0.8888888955116272|1.0|0.0|0.7627952694892883|1.0|4.0|0.0|0.0|0.0|0.5|0.0|0.0|1.0|0.0|0.0|0.920634925365448|0.6428571343421936|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.6666666865348816|0.920634925365448|-0.484375|0.0|1.0|0.546875|1.0|0.3203125|0.0|0.46875|0.4761904776096344|1.0|0.0|0.4765625|0.7241379022598267|0.9655172228813171|1.0|0.6034482717514038|0.0|0.38999998569488525|0.0|0.7454545497894287|0.0|0.5|1.0|0.0|1.0|0.0|0.007936508394777775|0.5396825671195984|0.0|0.0|0.7539682388305664|1.0|16.0|48.0|0.0|2.0|0.0|0.921875|0.0|0.0|1.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0234375|0.0|0.5|0.5|0.0|0.0|0.6462229490280151|0.0|0.5|0.6019931435585022|0.0|0.0|0.2698412835597992|0.095238097012043|0.0|0.0|0.5|1.0|0.0|0.0|0.5|1.0|0.1328125|0.5|0.0|0.34375|0.0|0.0|0.27932578325271606
Nylon Basic Guitar:0.4126984179019928|0.6269841194152832|0.738095223903656|0.5|1.0|4.0|1.0|0.5|0.0|0.0|0.0|0.0|0.40625|0.3333333432674408|0.0|0.1111111119389534|1.0|1.0|0.4682539701461792|1.0|0.9055117964744568|-0.34375|-0.4375|1.0|0.0|0.453125|0.5634920597076416|0.0|0.484375|1.0|0.0|0.0|0.5158730149269104|-0.0625|0.75|0.2857142984867096|3.0|0.15625|0.5625|0.0476190485060215|0.5517241358757019|1.0|0.5|1.0|0.0859375|1.0|0.2890625|1.0|0.5|0.7959697246551514|0.203125|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|46.0|0.0|2.0|1.0|0.734375|0.0|0.0|0.0|0.5|-0.09375|0.5|5.0|0.0|0.0|-0.171875|0.0|0.46875|-0.390625|1.0|0.0|0.5|0.5|0.0|0.0|0.59375|0.5|0.5|0.59375|0.0|0.0|0.0396825410425663|0.8571428656578064|0.8730158805847168|1.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.4365079402923584
Nylon Flamenco Guitar:0.6666666865348816|0.9682539701461792|0.11811023950576782|0.6349206566810608|1.0|2.0|1.0|0.3203125|-0.2421875|0.0|0.0|0.0|0.0|0.46875|-0.2421875|0.3828125|0.8650793433189392|1.0|0.34375|1.0|0.8095238208770752|-0.3515625|0.0|1.0|0.0|0.5396825671195984|0.4609375|-0.1171875|0.0703125|1.0|-0.28125|0.0|0.5|-0.109375|0.6428571343421936|0.26771652698516846|3.0|0.390625|0.5476190447807312|0.046875|0.109375|1.0|0.5079365372657776|1.0|0.29133859276771545|1.0|0.26771652698516846|1.0|0.5|0.6746031641960144|0.234375|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.15625|0.0|0.0|1.0|0.453125|0.03125|0.5|2.0|0.0|0.0|0.21875|0.0|0.296875|0.109375|0.3359375|0.0|0.5|0.5|0.0|0.0|0.5396825671195984|0.296875|0.6428571343421936|0.748031497001648|0.0|0.421875|0.8095238208770752|0.5873016119003296|0.5|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.6904761791229248|1.0|4.0|0.523809552192688
Nylon Mute Guitar:1.0|1.0|1.0|0.4920634925365448|1.0|3.0|1.0|0.4126984179019928|0.0|0.0|0.0|0.0|0.0|0.7142857313156128|0.390625|0.1190476194024086|0.0714285746216774|1.0|0.5158730149269104|1.0|0.0|-0.546875|0.0|1.0|0.0|0.4444444477558136|0.6666666865348816|0.0|0.234375|1.0|0.0|0.234375|0.3125|0.0|0.46875|0.6269841194152832|3.0|0.140625|0.0|0.0|0.0|1.0|1.0|1.0|0.203125|1.0|0.1796875|0.0|0.5|0.796875|-0.1875|0.0|2.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.8515625|0.0|0.0|0.0|0.5|0.0625|0.5|5.0|0.0|0.0|0.0|0.0|0.484375|0.09375|0.5|0.0|0.5|0.5|0.0|0.0|0.3015872836112976|0.5|0.5|0.7140949368476868|0.0|0.0|0.8650793433189392|0.6111111044883728|0.7301587462425232|1.0|0.5|0.5|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.523809552192688
Nylon Old Guitar:0.4375|0.7936508059501648|0.0|1.0|1.0|2.0|1.0|0.5476190447807312|0.0|0.0|0.0|0.0|0.0|0.34375|0.0|0.0|1.0|0.0|0.579365074634552|0.0|0.7401574850082397|0.0|0.0|0.0|0.0|0.3984375|0.34375|0.0|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.7301587462425232|0.3547613322734833|3.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|1.0|0.0|0.4140625|0.0|0.0|1.0|0.453125|0.03125|0.5|2.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.8253968358039856|0.0|0.5|0.5|0.0|0.0|0.7539682388305664|0.09375|0.8015872836112976|0.7086614370346069|0.0|0.0|0.0|0.817460298538208|0.125|1.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.5317460298538208|1.0|4.0|0.6984127163887024
Phaserina:0.0|0.0|0.0|0.5|0.0|2.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.5|0.0|0.515625|0.0|0.0|0.4682539701461792|0.420634925365448|0.0|0.0|1.0|0.0|0.78125|0.390625|0.0|0.640625|0.5|3.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.47999998927116394|1.0|0.1484375|4.0|0.265625|0.0|0.0|0.609375|0.0|0.5|0.682539701461792|1.0|0.0|0.5|1.0|7.0|48.0|0.0|2.0|1.0|0.5390625|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2578125|0.0|0.5|0.5|0.0|0.0|0.765625|0.5390625|0.5|0.8359375|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.3984375|1.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|4.0|0.5
Pick Bass:0.5317460298538208|0.0|0.375|0.261904776096344|1.0|4.0|3.0|0.5|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|0.5|0.0|0.5|0.0|0.523809552192688|0.0|0.0|0.0|0.0|0.4365079402923584|0.9285714030265808|0.0|0.0|1.0|0.0|0.0|0.3730158805847168|0.0|0.71875|0.4365079402923584|3.0|0.0|0.78125|0.0|0.568965494632721|1.0|0.5|0.6290322542190552|0.0|1.0|0.12727272510528564|1.0|0.5|0.796875|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.5|0.0|13.0|48.0|0.0|2.0|1.0|0.3203125|0.0|0.0|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.203125|0.0|0.3203125|0.0|0.5|0.5|0.0|0.0|0.3359375|0.5|0.5|0.640625|0.0|0.0|0.5|0.5|0.5952380895614624|1.0|0.0|0.28125|0.0|0.0|0.5|0.5|0.5|0.5|0.5|0.5|0.0|2.0|0.4920634925365448
Pizz Strings:0.7222222089767456|0.8333333134651184|0.4881889820098877|1.0|1.0|2.0|0.0|0.5476190447807312|0.0|0.0|0.0|0.0|0.0|0.682539701461792|0.0|0.0|0.6190476417541504|1.0|0.60317462682724|1.0|0.817460298538208|0.0|0.0|0.0|0.0|0.9603174328804016|0.34375|0.0|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.7301587462425232|0.35297736525535583|3.0|0.0|0.0|0.3671875|0.3671875|1.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|0.0|0.328125|0.0|0.0|1.0|0.453125|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|-0.3984375|0.3984375|0.0|0.5|0.5|0.0|0.0|0.328125|0.203125|0.8015872836112976|0.25196850299835205|0.0|0.0|0.6507936716079712|0.6507936716079712|0.6349206566810608|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.0|0.0|0.7578125|1.0|4.0|0.3674602806568146
Pizzicato:0.7936508059501648|0.817460298538208|0.4699999988079071|1.0|1.0|2.0|0.0|0.34375|0.0|0.0|0.0|0.0|0.0|0.761904776096344|-0.2890625|0.3046875|0.6190476417541504|1.0|0.4375|1.0|0.8267716765403748|0.0|0.0|0.0|0.015625|0.5714285969734192|0.359375|-0.2734375|0.5952380895614624|1.0|0.0|0.0|0.3828125|0.0|0.5634920597076416|0.3547613322734833|3.0|0.0|0.0|0.3671875|0.3671875|0.0|0.3671875|1.0|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.6349206566810608|0.0|14.0|48.0|0.0|2.0|1.0|0.7222222089767456|0.0|0.0|1.0|0.046875|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.4140625|-0.359375|0.6269841194152832|0.0|0.5|0.5|0.0|0.0|0.5634920597076416|0.28125|0.5|0.32283464074134827|-0.0234375|0.0|0.5555555820465088|0.484375|0.4375|0.0|0.0|0.0|0.0|0.0|0.8015872836112976|0.0|0.0|0.579365074634552|0.0|0.5317460298538208|1.0|4.0|0.5582085251808167
